nom_ent,cve_ent,ambito,rural,date,canasta_alimentos,vivienda_mensual,NANV,alimentos_familiar,nanv_familiar,ingreso_digno_familiar,salario_digno
Sonora,26,Rural,1,2026-01-01,2761.54892680916,6272.66690551645,4349.47449980033,11046.1957072366,17397.8979992013,36452.5986425521,18226.2993212761
Sonora,26,Rural,1,2026-02-01,2775.94722914288,6302.93523858309,4370.41738504797,11103.7889165715,17481.6695401919,36632.8133801138,18316.4066900569
Sonora,26,Rural,1,2026-03-01,2836.66351759719,6323.89023839846,4402.9139144133,11346.6540703888,17611.6556576532,37046.3099647625,18523.1549823812
Sonora,26,Rural,1,2026-04-01,2875.41557594491,6339.59507486139,4417.57698254157,11501.6623037796,17670.3079301663,37287.1435742477,18643.5717871238
Sonora,26,Rural,1,2026-05-01,2853.27854301963,5636.11883922959,4290.15156720658,11413.1141720785,17160.6062688263,35920.3312441411,17960.1656220706
Sonora,26,Rural,1,2026-06-01,2840.40218444416,5654.0607018166,4295.73023969612,11361.6087377767,17182.9209587845,35908.5199182966,17954.2599591483
Sonora,26,Urbano,0,2018-08-01,2125.37695705648,6616.15940982224,4291.33803253678,8501.50782822591,17165.3521301471,33897.170336605,16948.5851683025
Sonora,26,Urbano,0,2018-09-01,2137.28438775585,6629.85390118618,4307.06755300505,8549.13755102341,17228.2702120202,34027.6247474413,17013.8123737206
Sonora,26,Urbano,0,2018-10-01,2132.70807279713,6635.67571393993,4320.06150469623,8530.83229118851,17280.2460187849,34069.091725109,17034.5458625545
Sonora,26,Urbano,0,2018-11-01,2130.61799402183,7858.78564793249,4503.6438155963,8522.47197608733,18014.5752623852,36115.6245307253,18057.8122653626
Sonora,26,Urbano,0,2018-12-01,2165.88760570693,7854.94854407206,4527.92198849298,8663.55042282773,18111.6879539719,36361.6962669153,18180.8481334577
Sonora,26,Urbano,0,2019-01-01,2197.16844807453,7855.54395674006,4530.61481400793,8788.67379229813,18122.4592560317,36505.0108553234,18252.5054276617
Sonora,26,Urbano,0,2019-02-01,2182.03099021621,7865.93059994845,4531.12773315363,8728.12396086485,18124.5109326145,36454.4937680992,18227.2468840496
Sonora,26,Urbano,0,2019-03-01,2191.66051239754,7877.57422545595,4549.50733587471,8766.64204959016,18198.0293434988,36584.3578994722,18292.1789497361
Sonora,26,Urbano,0,2019-04-01,2174.27529535337,7890.93793200434,4555.10670321532,8697.10118141347,18220.4268128613,36548.889222593,18274.4446112965
Sonora,26,Urbano,0,2019-05-01,2162.08146064355,6655.45664591006,4375.92694831588,8648.32584257421,17503.7077932635,34447.8647958352,17223.9323979176
Sonora,26,Urbano,0,2019-06-01,2174.85643937173,6641.82831150923,4381.78277522934,8699.42575748692,17527.1311009173,34511.8044284092,17255.9022142046
Sonora,26,Urbano,0,2019-07-01,2213.16124072356,6637.66042283325,4404.26573111605,8852.64496289423,17617.0629244642,34762.7367257013,17381.3683628506
Sonora,26,Urbano,0,2019-08-01,2223.08866853172,6646.39314196388,4417.34516933152,8892.3546741269,17669.3806773261,34868.5349180877,17434.2674590438
Sonora,26,Urbano,0,2019-09-01,2223.61771529017,6656.77978517228,4421.27754944859,8894.4708611607,17685.1101977943,34898.1788863337,17449.0894431668
Sonora,26,Urbano,0,2019-10-01,2216.83778373625,6664.52014985624,4429.69797209057,8867.35113494499,17718.7918883623,34913.1963318217,17456.5981659108
Sonora,26,Urbano,0,2019-11-01,2223.76773672018,7948.16370509518,4621.05955670049,8895.07094688072,18484.238226802,37093.8465227168,18546.9232613584
Sonora,26,Urbano,0,2019-12-01,2217.68219954883,7963.18133572134,4636.36164454734,8870.72879819531,18545.4465781894,37148.3245477113,18574.1622738557
Sonora,26,Urbano,0,2020-01-01,2240.61507872111,7970.85554344219,4656.96389689981,8962.46031488444,18627.8555875992,37339.2300182221,18669.6150091111
Sonora,26,Urbano,0,2020-02-01,2259.09098883933,7993.81200964164,4661.49468268686,9036.36395535731,18645.9787307475,37459.9624305337,18729.9812152669
Sonora,26,Urbano,0,2020-03-01,2289.30956671715,8008.10191367357,4649.91125864637,9157.23826686862,18599.6450345855,37553.2344758841,18776.617237942
Sonora,26,Urbano,0,2020-04-01,2285.3496296584,8013.1959998331,4609.47613266,9141.39851863362,18437.90453064,37372.1240015621,18686.062000781
Sonora,26,Urbano,0,2020-05-01,2282.63380995722,6729.42013066794,4458.5069307743,9130.53523982886,17834.0277230972,35378.6822482737,17689.3411241369
Sonora,26,Urbano,0,2020-06-01,2268.17184124531,6745.56242966698,4497.27506953714,9072.68736498125,17989.1002781485,35497.7175764366,17748.8587882183
Sonora,26,Urbano,0,2020-07-01,2293.63308368444,6770.23897690731,4539.89010189275,9174.53233473776,18159.560407571,35809.5483051769,17904.7741525884
Sonora,26,Urbano,0,2020-08-01,2319.73238022399,6790.54916458232,4551.68724224396,9278.92952089598,18206.7489689758,35990.0390371768,17995.0195185884
Sonora,26,Urbano,0,2020-09-01,2339.83792209202,6800.67117993828,4581.90672857838,9359.35168836807,18327.6269143135,36212.0322717509,18106.0161358754
Sonora,26,Urbano,0,2020-10-01,2337.30892060437,6828.85404622348,4600.71376392088,9349.2356824175,18402.8550556835,36309.9920235407,18154.9960117704
Sonora,26,Urbano,0,2020-11-01,2316.26991297253,8157.15355156221,4769.12221676053,9265.07965189013,19076.4888670421,38323.6581740192,19161.8290870096
Sonora,26,Urbano,0,2020-12-01,2312.973909631,8190.89360274873,4782.07342518957,9251.89563852399,19128.2937007583,38399.6370891325,19199.8185445663
Sonora,26,Urbano,0,2021-01-01,2344.91428265581,8249.83945688045,4826.82562065228,9379.65713062323,19307.3024826091,38783.6390236185,19391.8195118092
Sonora,26,Urbano,0,2021-02-01,2353.48584446639,8303.75738181576,4858.07094527812,9413.94337786558,19432.2837811125,39007.4837678335,19503.7418839167
Sonora,26,Urbano,0,2021-03-01,2385.67892614969,8366.67265373413,4890.81228407892,9542.71570459874,19563.2491363157,39346.269369381,19673.1346846905
Sonora,26,Urbano,0,2021-04-01,2413.98293883774,8396.11250231844,4912.91055060636,9655.93175535097,19651.6422024254,39588.8707830996,19794.4353915498
Sonora,26,Urbano,0,2021-05-01,2432.04365069341,7065.03440452905,4739.92856871751,9728.17460277364,18959.71427487,37540.5694462814,18770.2847231407
Sonora,26,Urbano,0,2021-06-01,2466.1033493209,7089.97557962182,4764.16399835205,9864.41339728361,19056.6559934082,37811.5972188293,18905.7986094147
Sonora,26,Urbano,0,2021-07-01,2500.88183547782,7156.33101362196,4795.45206624002,10003.5273419113,19181.8082649601,38158.749951518,19079.374975759
Sonora,26,Urbano,0,2021-08-01,2521.16518669134,7092.2910733307,4808.7452207662,10084.6607467654,19234.9808830648,38232.5293383189,19116.2646691595
Sonora,26,Urbano,0,2021-09-01,2543.46964929166,7141.8426387007,4845.67539925692,10173.8785971666,19382.7015970277,38533.3439745398,19266.6719872699
Sonora,26,Urbano,0,2021-10-01,2567.74236266152,7229.56677178562,4886.40972807829,10270.9694506461,19545.6389123132,38898.4838914821,19449.2419457411
Sonora,26,Urbano,0,2021-11-01,2587.50665049902,8583.99827755313,5098.11710546783,10350.0266019961,20392.4684218713,41292.8179664915,20646.4089832458
Sonora,26,Urbano,0,2021-12-01,2626.13699516509,8510.82867635258,5120.12988547098,10504.5479806604,20480.5195418839,41470.6910088417,20735.3455044208
Sonora,26,Urbano,0,2022-01-01,2685.37430744435,8538.08534515423,5155.43582000031,10741.4972297774,20621.7432800012,41896.3921476795,20948.1960738398
Sonora,26,Urbano,0,2022-02-01,2696.27290072507,8604.44077915437,5189.2884836168,10785.0916029003,20757.1539344672,42154.020632348,21077.010316174
Sonora,26,Urbano,0,2022-03-01,2697.1915267657,8683.96144881355,5221.64513305833,10788.7661070628,20886.5805322333,42377.2734925151,21188.6367462576
Sonora,26,Urbano,0,2022-04-01,2707.53201286949,8719.42158104094,5261.31088032614,10830.128051478,21045.2435213046,42624.5328115147,21312.2664057573
Sonora,26,Urbano,0,2022-05-01,2723.06515126065,7350.36938642595,5086.74739773804,10892.2606050426,20346.9895909522,40519.1005615418,20259.5502807709
Sonora,26,Urbano,0,2022-06-01,2762.97249173178,7372.20118425252,5117.35157343175,11051.8899669271,20469.406293727,40838.172317152,20419.086158576
Sonora,26,Urbano,0,2022-07-01,2834.49294774351,7397.34083023462,5172.87507095426,11337.971790974,20691.500283817,41398.153550277,20699.0767751385
Sonora,26,Urbano,0,2022-08-01,2869.52859241735,7401.17793409505,5223.73955290329,11478.1143696694,20894.9582116132,41762.9630411465,20881.4815205732
Sonora,26,Urbano,0,2022-09-01,2901.65849493296,7378.15531093249,5249.81294280993,11606.6339797318,20999.2517712397,41983.2431149993,20991.6215574996
Sonora,26,Urbano,0,2022-10-01,2904.43909925785,7315.30619597723,5260.19955551045,11617.7563970314,21040.7982220418,41972.553855803,20986.2769279015
Sonora,26,Urbano,0,2022-11-01,2894.09374710826,8750.25072585058,5470.06897262788,11576.374988433,21880.2758905115,44317.2466850349,22158.6233425174
Sonora,26,Urbano,0,2022-12-01,2882.83950213848,8738.01168767508,5457.54519682026,11531.3580085539,21830.180787281,44204.5280076855,22102.2640038428
Sonora,26,Urbano,0,2023-01-01,2891.52550816025,8778.36743517267,5483.19115410549,11566.102032641,21932.7646164219,44391.0957884474,22195.5478942237
Sonora,26,Urbano,0,2023-02-01,2921.070934468,8861.46058083984,5531.14909422886,11684.283737872,22124.5963769154,44803.8577304086,22401.9288652043
Sonora,26,Urbano,0,2023-03-01,2932.7660659452,8886.99716860061,5550.5117919792,11731.0642637808,22202.0471679168,44961.1140303132,22480.5570151566
Sonora,26,Urbano,0,2023-04-01,2942.99586362595,8896.39145736235,5552.90541465916,11771.9834545038,22211.6216586366,45023.9963990279,22511.998199514
Sonora,26,Urbano,0,2023-05-01,2946.41263418031,7407.92594433235,5359.15020736928,11785.6505367212,21436.6008294771,42661.6861760572,21330.8430880286
Sonora,26,Urbano,0,2023-06-01,2969.52833954357,7380.73543249381,5365.34798037988,11878.1133581743,21461.3919215195,42756.252747797,21378.1263738985
Sonora,26,Urbano,0,2023-07-01,3016.19210566062,7381.00006034625,5395.01180430645,12064.7684226425,21580.0472172258,43077.1064852253,21538.5532426126
Sonora,26,Urbano,0,2023-08-01,3039.86714121208,7421.62043569629,5424.63288497089,12159.4685648483,21698.5315398836,43343.6015674496,21671.8007837248
Sonora,26,Urbano,0,2023-09-01,3069.74840378565,7452.71420835837,5452.37326210107,12278.9936151426,21809.4930484043,43618.2609155005,21809.1304577503
Sonora,26,Urbano,0,2023-10-01,3063.13111188984,7486.12347472932,5461.13563084019,12252.5244475594,21844.5425233608,43662.3499679319,21831.174983966
Sonora,26,Urbano,0,2023-11-01,3057.51589396324,9046.50160666076,5693.18880100934,12230.0635758529,22772.7552040374,46251.7864058786,23125.8932029393
Sonora,26,Urbano,0,2023-12-01,3079.01850097211,9072.83207797886,5725.84465328586,12316.0740038884,22903.3786131434,46506.8989297613,23253.4494648806
Sonora,26,Urbano,0,2024-01-01,3125.35474878264,9105.44746079249,5765.42491402939,12501.4189951306,23061.6996561176,46901.9944176426,23450.9972088213
Sonora,26,Urbano,0,2024-02-01,3121.62716393313,9194.23010528719,5788.03609970253,12486.5086557325,23152.1443988101,47074.5273178214,23537.2636589107
Sonora,26,Urbano,0,2024-03-01,3118.86924737892,9218.1789259333,5799.74775352945,12475.4769895157,23198.9910141178,47137.2792760451,23568.6396380226
Sonora,26,Urbano,0,2024-04-01,3119.71412651331,9224.13305261327,5822.91460161044,12478.8565060532,23291.6584064418,47244.3803633637,23622.1901816819
Sonora,26,Urbano,0,2024-05-01,3123.94659543999,7634.57969994997,5581.15871093505,12495.7863817599,22324.6348437402,44577.7509717226,22288.8754858613
Sonora,26,Urbano,0,2024-06-01,3170.25244286532,7643.84167478548,5608.30068239525,12681.0097714613,22433.202729581,44895.9568846191,22447.9784423096
Sonora,26,Urbano,0,2024-07-01,3253.9858225399,7685.05746280351,5665.79036997629,13015.9432901596,22663.1614799052,45532.3703445117,22766.1851722558
Sonora,26,Urbano,0,2024-08-01,3272.51993721911,7696.37030349546,5674.55273871541,13090.0797488764,22698.2109548616,45658.8940575952,22829.4470287976
Sonora,26,Urbano,0,2024-09-01,3268.64197652424,7699.94277950344,5690.88066485367,13074.5679060969,22763.5226594147,45714.9350122658,22857.4675061329
Sonora,26,Urbano,0,2024-10-01,3272.29352104333,7722.03920518245,5705.28514419554,13089.1740841733,22821.1405767822,45813.9715594448,22906.9857797224
Sonora,26,Urbano,0,2024-11-01,3243.57041580089,8739.20251301108,5897.92902666973,12974.2816632035,23591.7161066789,47570.4602970382,23785.2301485191
Sonora,26,Urbano,0,2024-12-01,3245.34825142511,8751.30923726035,5916.6078322258,12981.3930057005,23666.4313289032,47669.0902504572,23834.5451252286
Sonora,26,Urbano,0,2025-01-01,3255.24864828038,8789.08486319662,5932.20912290764,13020.9945931215,23728.8364916306,47815.8617453461,23907.9308726731
Sonora,26,Urbano,0,2025-02-01,3259.72552597451,8828.71288409999,5937.89397677253,13038.902103898,23751.5759070901,47900.1504398426,23950.0752199213
Sonora,26,Urbano,0,2025-03-01,3272.74760637665,8845.45059576703,5944.00626325885,13090.9904255066,23776.0250530354,47998.0893780245,23999.0446890122
Sonora,26,Urbano,0,2025-04-01,3304.4841272395,8860.6005403194,5975.33707440896,13217.936508958,23901.3482976359,48278.8796142589,24139.4398071295
Sonora,26,Urbano,0,2025-05-01,3341.41589715954,7873.14170892753,5802.52606556868,13365.6635886382,23210.1042622747,46671.3550378324,23335.6775189162
Sonora,26,Urbano,0,2025-06-01,3334.05465409686,7910.85117790069,5814.57966549274,13336.2186163874,23258.318661971,46730.657879072,23365.328939536
Sonora,26,Urbano,0,2025-07-01,3342.69841570406,7936.91702136635,5826.16308953324,13370.7936628163,23304.6523581329,46842.9811944313,23421.4905972157
Sonora,26,Urbano,0,2025-08-01,3349.88862059093,7972.44331055685,5827.65910370821,13399.5544823637,23310.6364148328,46916.7659181411,23458.3829590705
Sonora,26,Urbano,0,2025-09-01,3366.9372372873,7991.0995741541,5853.476034042,13467.7489491492,23413.904136168,47116.3902924449,23558.1951462224
Sonora,26,Urbano,0,2025-10-01,3354.19655918585,8009.4912098989,5869.67573039383,13416.7862367434,23478.7029215753,47150.2293866285,23575.1146933143
Sonora,26,Urbano,0,2025-11-01,3342.48010669157,9064.69477151623,6071.039238345,13369.9204267663,24284.15695338,49054.7107592456,24527.3553796228
Sonora,26,Urbano,0,2025-12-01,3334.21669647607,9073.75827546241,6097.32634456235,13336.8667859043,24389.3053782494,49139.9269615969,24569.9634807985
Sonora,26,Urbano,0,2026-01-01,3360.27695002032,9089.76826053523,6098.52315590233,13441.1078000813,24394.0926236093,49271.2171184371,24635.6085592186
Sonora,26,Urbano,0,2026-02-01,3391.04296280618,9133.63032707769,6127.88777699391,13564.1718512247,24511.5511079757,49569.820950592,24784.910475296
Sonora,26,Urbano,0,2026-03-01,3458.7582026766,9163.99637314555,6173.45209443733,13835.0328107064,24693.8083777493,50077.4794396813,25038.7397198407
Sonora,26,Urbano,0,2026-04-01,3483.29195451011,9186.75436845567,6194.01160352765,13933.1678180405,24776.0464141106,50290.7670306371,25145.3835153185
Sonora,26,Urbano,0,2026-05-01,3462.88457313879,8167.34172388128,6015.34476777391,13851.5382925552,24061.3790710957,48384.2720419087,24192.1360209544
Sonora,26,Urbano,0,2026-06-01,3455.26636947399,8193.34141038383,6023.16678474591,13821.0654778959,24092.6671389836,48412.4277286266,24206.2138643133
Tabasco,27,Rural,1,2018-08-01,1981.67022223958,3878.83945324795,3959.3694749009,7926.6808889583,15837.4778996036,29025.1481539004,14512.5740769502
Tabasco,27,Rural,1,2018-09-01,1982.28564034614,3901.92547380095,3974.93048809902,7929.14256138456,15899.7219523961,29117.3294869607,14558.6647434803
Tabasco,27,Rural,1,2018-10-01,1982.15064679478,4160.06210361448,4033.73847960154,7928.60258717911,16134.9539184061,29634.7995396597,14817.3997698299
Tabasco,27,Rural,1,2018-11-01,1986.07898920888,4149.81889449517,4036.54262157379,7944.31595683551,16146.1704862951,29652.3206045071,14826.1603022536
Tabasco,27,Rural,1,2018-12-01,2007.18631557732,4153.31089760402,4048.15413903634,8028.74526230928,16192.6165561454,29793.4063518616,14896.7031759308
Tabasco,27,Rural,1,2019-01-01,2016.4215372623,4160.25610378719,4065.4529303581,8065.6861490492,16261.8117214324,29912.1416729822,14956.0708364911
Tabasco,27,Rural,1,2019-02-01,2006.76266144589,4162.8945061361,4070.46878994226,8027.05064578357,16281.8751597691,29895.4113272732,14947.7056636366
Tabasco,27,Rural,1,2019-03-01,2012.10774511411,4168.90851149024,4089.74232913181,8048.43098045644,16358.9693165272,30005.1242488976,15002.5621244488
Tabasco,27,Rural,1,2019-04-01,2015.72834663907,3917.21268741083,4058.73878760764,8062.91338655628,16234.9551504306,29625.8352856176,14812.9176428088
Tabasco,27,Rural,1,2019-05-01,2017.68238492027,3918.57068861982,4052.97252383372,8070.72953968107,16211.8900953349,29611.2498398176,14805.6249199088
Tabasco,27,Rural,1,2019-06-01,2017.29893360209,3907.20227849877,4043.2962592816,8069.19573440835,16173.1850371264,29557.0622025352,14778.5311012676
Tabasco,27,Rural,1,2019-07-01,2069.19622974812,3902.9730747336,4089.74232913181,8276.78491899247,16358.9693165272,29965.663675766,14982.831837883
Tabasco,27,Rural,1,2019-08-01,2049.88776556548,3899.79147190109,4106.40920113588,8199.55106226191,16425.6368045435,29951.2283056418,14975.6141528209
Tabasco,27,Rural,1,2019-09-01,2028.79099748972,3898.8990711066,4105.54031207405,8115.16398995889,16422.1612482962,29858.0355248298,14929.0177624149
Tabasco,27,Rural,1,2019-10-01,2037.09101033774,4169.6845121811,4178.17153865104,8148.36404135095,16712.6861546042,30482.271443543,15241.1357217715
Tabasco,27,Rural,1,2019-11-01,2041.38916190767,4181.47972268213,4189.90154098566,8165.55664763069,16759.6061639426,30561.9746609682,15280.9873304841
Tabasco,27,Rural,1,2019-12-01,2071.05596865512,4190.63653083424,4226.35538662489,8284.22387462049,16905.4215464996,30849.296049552,15424.648024776
Tabasco,27,Rural,1,2020-01-01,2066.33817526872,4189.35612969432,4222.48488080404,8265.35270107488,16889.9395232162,30811.8807716847,15405.9403858423
Tabasco,27,Rural,1,2020-02-01,2073.64877402571,4191.91693197415,4237.25599485505,8294.59509610282,16949.0239794202,30907.312807872,15453.656403936
Tabasco,27,Rural,1,2020-03-01,2101.82429684144,4200.68573978083,4245.51044094237,8407.29718736576,16982.0417637695,31069.5259254619,15534.7629627309
Tabasco,27,Rural,1,2020-04-01,2212.88303344046,3927.96029697919,4209.57002974876,8851.53213376183,16838.280118995,31098.6611772229,15549.3305886114
Tabasco,27,Rural,1,2020-05-01,2232.20462293214,3946.31271331796,4248.67003753082,8928.81849172856,16994.6801501233,31363.3019229283,15681.6509614641
Tabasco,27,Rural,1,2020-06-01,2199.0953098981,3961.98792727326,4267.11418261589,8796.38123959238,17068.4567304636,31318.1671921957,15659.0835960978
Tabasco,27,Rural,1,2020-07-01,2203.440360624,3969.20473369823,4305.89823073911,8813.76144249598,17223.5929229565,31506.8870541082,15753.4435270541
Tabasco,27,Rural,1,2020-08-01,2213.77635878176,3971.84313604715,4308.86035254079,8855.10543512703,17235.4414101631,31565.5094804042,15782.7547402021
Tabasco,27,Rural,1,2020-09-01,2203.79079995588,3974.2487381888,4305.8192408244,8815.16319982351,17223.2769632976,31513.3233463754,15756.6616731877
Tabasco,27,Rural,1,2020-10-01,2197.76752241835,4251.08698465198,4377.73955816899,8791.07008967338,17510.9582326759,32080.7710723514,16040.3855361757
Tabasco,27,Rural,1,2020-11-01,2187.63683597643,4254.61778779538,4357.67611983233,8750.54734390571,17430.7044793293,31957.6630915819,15978.831545791
Tabasco,27,Rural,1,2020-12-01,2202.7400392957,4267.30539909089,4370.7884456744,8810.96015718281,17483.1537826976,32089.4903059199,16044.7451529599
Tabasco,27,Rural,1,2021-01-01,2222.07127031566,4299.54822779599,4401.79198719856,8888.28508126262,17607.1679487942,32334.7513207455,16167.3756603727
Tabasco,27,Rural,1,2021-02-01,2248.53234633015,4292.68062168191,4433.46694299777,8994.1293853206,17733.8677719911,32571.7116679433,16285.8558339716
Tabasco,27,Rural,1,2021-03-01,2267.40858615254,4315.72784220036,4478.17523472433,9069.63434461016,17912.7009388973,32862.9662819932,16431.4831409966
Tabasco,27,Rural,1,2021-04-01,2286.58422277327,3927.96029697919,4420.94704151604,9146.33689109309,17683.7881660641,32295.9896218433,16147.9948109216
Tabasco,27,Rural,1,2021-05-01,2307.23739759601,3926.29189549385,4430.62330606816,9228.94959038402,17722.4932242726,32421.6214456581,16210.810722829
Tabasco,27,Rural,1,2021-06-01,2297.49654649094,3942.62671003639,4431.45270017263,9189.98618596377,17725.8108006905,32401.3448815252,16200.6724407626
Tabasco,27,Rural,1,2021-07-01,2310.34398200977,3971.5327357708,4461.31088793348,9241.37592803908,17845.2435517339,32611.059826321,16305.5299131605
Tabasco,27,Rural,1,2021-08-01,2340.12157637717,3912.4790831966,4473.08038522545,9360.48630550867,17892.3215409018,32723.5512760874,16361.7756380437
Tabasco,27,Rural,1,2021-09-01,2349.92517382379,3925.94269518296,4489.9447320163,9399.70069529516,17959.7789280652,32849.6934344705,16424.8467172353
Tabasco,27,Rural,1,2021-10-01,2345.00658776802,4348.70787156178,4599.85919833699,9380.02635107208,18399.436793348,33734.5795667809,16867.2897833905
Tabasco,27,Rural,1,2021-11-01,2392.49733585537,4345.33226855655,4632.36354824067,9569.98934342149,18529.4541929627,34067.0145951878,17033.5072975939
Tabasco,27,Rural,1,2021-12-01,2395.70912027714,4297.56942603431,4655.19163359222,9582.83648110855,18620.7665343689,34126.2310635873,17063.1155317937
Tabasco,27,Rural,1,2022-01-01,2411.67068480767,4298.38422675971,4689.8287111931,9646.68273923066,18759.3148447724,34339.6009013009,17169.8004506504
Tabasco,27,Rural,1,2022-02-01,2459.7242480979,4322.86704855624,4739.43437763175,9838.89699239161,18957.737510527,34775.4766290486,17387.7383145243
Tabasco,27,Rural,1,2022-03-01,2500.45179466035,4357.43787933392,4785.56448782312,10001.8071786414,19142.2579512925,35176.5781597312,17588.2890798656
Tabasco,27,Rural,1,2022-04-01,2519.28162047828,3967.73033238561,4716.01386791987,10077.1264819131,18864.0554716795,34554.3579002771,17277.1789501386
Tabasco,27,Rural,1,2022-05-01,2549.98926385462,3971.49393573626,4731.69336599005,10199.9570554185,18926.7734639602,34753.1356778707,17376.5678389354
Tabasco,27,Rural,1,2022-06-01,2579.55852642411,3975.335139156,4761.43306887883,10318.2341056964,19045.7322755153,35006.2665963862,17503.1332981931
Tabasco,27,Rural,1,2022-07-01,2595.89141127492,3982.28034533917,4791.13327681026,10383.5656450997,19164.533107241,35206.8980525639,17603.449026282
Tabasco,27,Rural,1,2022-08-01,2625.95545496932,3994.65755635834,4827.98207202305,10503.8218198773,19311.9282880922,35500.9280475442,17750.4640237721
Tabasco,27,Rural,1,2022-09-01,2641.19714559322,3975.8783396396,4851.71854139378,10564.7885823729,19406.8741655751,35644.918141967,17822.4590709835
Tabasco,27,Rural,1,2022-10-01,2644.94473596303,4351.15227373797,4948.48118691505,10579.7789438521,19793.9247476602,36461.0987635128,18230.5493817564
Tabasco,27,Rural,1,2022-11-01,2654.02428890333,4352.12227460155,4955.90623889791,10616.0971556133,19823.6249555916,36531.4366050968,18265.7183025484
Tabasco,27,Rural,1,2022-12-01,2672.73107842796,4346.22466935103,4971.42775713867,10690.9243137118,19885.7110285547,36669.0030121984,18334.5015060992
Tabasco,27,Rural,1,2023-01-01,2736.36133790345,4345.52626872926,5020.91493870526,10945.4453516138,20083.659754821,37143.3629439223,18571.6814719611
Tabasco,27,Rural,1,2023-02-01,2752.83074674701,4369.11668973131,5053.30080373687,11011.322986988,20213.2032149475,37373.3250362501,18686.6625181251
Tabasco,27,Rural,1,2023-03-01,2765.20808244585,4374.97549494728,5089.47818467461,11060.8323297834,20357.9127386985,37583.4065916006,18791.7032958003
Tabasco,27,Rural,1,2023-04-01,2758.8845691349,3925.05029438848,5013.8453413386,11035.5382765396,20055.3813653544,36766.7684330966,18383.3842165483
Tabasco,27,Rural,1,2023-05-01,2741.95866771408,3921.13149089965,5004.40604653061,10967.8346708563,20017.6241861224,36651.9198652723,18325.9599326362
Tabasco,27,Rural,1,2023-06-01,2744.04746395388,3905.10707663346,4989.99038709581,10976.1898558155,19959.9615483832,36583.3214048738,18291.6607024369
Tabasco,27,Rural,1,2023-07-01,2784.26797754384,3900.33467238469,5010.80422962222,11137.0719101754,20043.2169184889,36834.6546761014,18417.3273380507
Tabasco,27,Rural,1,2023-08-01,2805.77930361358,3922.06269172868,5045.87575175401,11223.1172144543,20183.503007016,37095.117058859,18547.5585294295
Tabasco,27,Rural,1,2023-09-01,2811.89116976194,3932.42230095162,5064.28040188173,11247.5646790478,20257.1216075269,37208.9640169026,18604.4820084513
Tabasco,27,Rural,1,2023-10-01,2790.41223024522,4390.76710900622,5156.10617773355,11161.6489209809,20624.4247109342,37985.6827779673,18992.8413889837
Tabasco,27,Rural,1,2023-11-01,2804.84245307053,4396.89751446399,5174.7477976054,11219.3698122821,20698.9911904216,38131.0214430261,19065.510721513
Tabasco,27,Rural,1,2023-12-01,2828.82471539151,4411.29232727938,5191.13820490798,11315.298861566,20764.5528196319,38315.7012089012,19157.8506044506
Tabasco,27,Rural,1,2024-01-01,2884.32163390209,4425.99754037112,5245.64124605874,11537.2865356083,20982.5649842349,38793.1415132251,19396.5707566126
Tabasco,27,Rural,1,2024-02-01,2862.27048290913,4458.51196931802,5232.72639500345,11449.0819316365,20930.9055800138,38680.4244550168,19340.2122275084
Tabasco,27,Rural,1,2024-03-01,2883.48894299157,4471.0831805099,5258.35862232725,11533.9557719663,21033.434489309,38890.3971138744,19445.1985569372
Tabasco,27,Rural,1,2024-04-01,2894.34253823779,4018.36437746402,5186.16184028117,11577.3701529512,20744.6473611247,38157.4009861169,19078.7004930584
Tabasco,27,Rural,1,2024-05-01,2905.78240979416,4008.35396855196,5180.39557650725,11623.1296391766,20721.582306029,38170.7192094455,19085.3596047227
Tabasco,27,Rural,1,2024-06-01,2932.28610371967,4010.33277031365,5188.76850746664,11729.1444148787,20755.0740298666,38319.2787758118,19159.6393879059
Tabasco,27,Rural,1,2024-07-01,2994.32019811764,4051.15040665272,5243.58750827624,11977.2807924705,20974.350033105,38852.9202938397,19426.4601469198
Tabasco,27,Rural,1,2024-08-01,2957.7309006168,4053.51720875983,5238.65063860679,11830.9236024672,20954.6025544272,38680.9955339369,19340.4977669684
Tabasco,27,Rural,1,2024-09-01,2963.60230555341,4063.06201725737,5235.13558740214,11854.4092222136,20940.5423496086,38700.9142685336,19350.4571342668
Tabasco,27,Rural,1,2024-10-01,2972.45245887799,4455.33036648551,5352.15914604684,11889.809835512,21408.6365841874,39641.4656254941,19820.732812747
Tabasco,27,Rural,1,2024-11-01,2974.49281857931,4467.2807771247,5370.95874574812,11897.9712743173,21483.8349829925,39741.5413861562,19870.7706930781
Tabasco,27,Rural,1,2024-12-01,2949.21915741848,4477.75678645127,5370.95874574812,11796.8766296739,21483.8349829925,39646.3918190735,19823.1959095368
Tabasco,27,Rural,1,2025-01-01,2965.41365411438,4487.49559512152,5401.72531752815,11861.6546164575,21606.9012701126,39853.8540557762,19926.9270278881
Tabasco,27,Rural,1,2025-02-01,2967.05301428593,4500.80400696972,5403.02865112088,11868.2120571437,21612.1146044835,39880.1872020268,19940.0936010134
Tabasco,27,Rural,1,2025-03-01,3002.74144137213,4509.72801491457,5419.26107859404,12010.9657654885,21677.0443143762,40107.6249995182,20053.8124997591
