nom_ent,cve_ent,ambito,clave_enigh,nombre_enigh,codigo,serie_api,es_comida_fuera
Oaxaca,20,Urbano,111126,Pollos rostizados,267,903261,FALSE
Oaxaca,20,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,903146,FALSE
Oaxaca,20,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,903146,FALSE
Oaxaca,20,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,903154,FALSE
Oaxaca,20,Urbano,181134,Plátano verde y Tabasco,055,903201,FALSE
Puebla,21,Urbano,011111,Arroz en grano,001,903572,FALSE
Puebla,21,Urbano,011131,Tortillas de maíz,014,903558,FALSE
Puebla,21,Urbano,011132,Tortillas de harina de trigo,015,903570,FALSE
Puebla,21,Urbano,011133,Pan,008,903561,FALSE
Puebla,21,Urbano,011134,Pan de caja,009,903562,FALSE
Puebla,21,Urbano,011135,Galletas dulces,004,903567,FALSE
Puebla,21,Urbano,011137,Pan dulce a granel,010,903563,FALSE
Puebla,21,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,903569,FALSE
Puebla,21,Urbano,011192,Tostadas,016,903559,FALSE
Puebla,21,Urbano,011221,Bistec de res,018,903581,FALSE
Puebla,21,Urbano,011224,Molida de res,018,903581,FALSE
Puebla,21,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,903576,FALSE
Puebla,21,Urbano,011231,Jamón de puerco,021,903586,FALSE
Puebla,21,Urbano,011252,Chorizo de puerco,020,903585,FALSE
Puebla,21,Urbano,011411,Leche entera fresca,034,903598,FALSE
Puebla,21,Urbano,011433,Crema,030,903605,FALSE
Puebla,21,Urbano,011451,Queso fresco,037,903607,FALSE
Puebla,21,Urbano,011454,Queso Oaxaca o asadero,039,903609,FALSE
Puebla,21,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,903611,FALSE
Puebla,21,Urbano,011481,Huevo de gallina,031,903615,FALSE
Puebla,21,Urbano,011512,Otros aceites vegetales comestibles,042,903618,FALSE
Puebla,21,Urbano,011592,Chicharrón,019,903584,FALSE
Puebla,21,Urbano,011611,Aguacate,045,903621,FALSE
Puebla,21,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,903631,FALSE
Puebla,21,Urbano,011621,Limón,048,903624,FALSE
Puebla,21,Urbano,011633,Manzana y perón,049,903625,FALSE
Puebla,21,Urbano,011712,Lechuga,071,903643,FALSE
Puebla,21,Urbano,011721,Calabaza,060,903636,FALSE
Puebla,21,Urbano,011722,Chayote,062,903638,FALSE
Puebla,21,Urbano,011725,Chile serrano,065,903640,FALSE
Puebla,21,Urbano,011727,Jitomate (tomate rojo),070,903642,FALSE
Puebla,21,Urbano,011728,Pepino,075,903646,FALSE
Puebla,21,Urbano,011729,Tomate verde,076,903647,FALSE
Puebla,21,Urbano,011743,Cebolla,061,903637,FALSE
Puebla,21,Urbano,011746,Nopal,072,903644,FALSE
Puebla,21,Urbano,011748,Zanahoria,078,903648,FALSE
Puebla,21,Urbano,011751,Papa,073,903645,FALSE
Puebla,21,Urbano,011761,Frijol en grano,068,903654,FALSE
Puebla,21,Urbano,011797,Frijol procesado,069,903659,FALSE
Puebla,21,Urbano,011810,Azúcar,082,903666,FALSE
Puebla,21,Urbano,011911,Alimentos preparados para consumo inmediato,269,903692,FALSE
Puebla,21,Urbano,011942,Cilantro,087,903651,FALSE
Puebla,21,Urbano,012100,Jugos de frutas o verduras envasados,095,903663,FALSE
Puebla,21,Urbano,012201,Café soluble,096,903668,FALSE
Puebla,21,Urbano,012501,Agua natural embotellada,099,903672,FALSE
Puebla,21,Urbano,012601,Refrescos sabor cola,100,903673,FALSE
Puebla,21,Urbano,012602,Refrescos de otros sabores,100,903673,FALSE
Puebla,21,Urbano,111111,Desayunos,25,903687,TRUE
Puebla,21,Urbano,111112,Comidas,25,903687,TRUE
Puebla,21,Urbano,111113,Cenas,25,903687,TRUE
Puebla,21,Urbano,111124,Otros alimentos cocinados,269,903692,FALSE
Puebla,21,Urbano,111126,Pollos rostizados,267,903691,FALSE
Puebla,21,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,903576,FALSE
Puebla,21,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,903576,FALSE
Puebla,21,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,903584,FALSE
Puebla,21,Urbano,181134,Plátano verde y Tabasco,055,903631,FALSE
Querétaro,22,Urbano,011111,Arroz en grano,001,904002,FALSE
Querétaro,22,Urbano,011131,Tortillas de maíz,014,903988,FALSE
Querétaro,22,Urbano,011132,Tortillas de harina de trigo,015,904000,FALSE
Querétaro,22,Urbano,011133,Pan,008,903991,FALSE
Querétaro,22,Urbano,011134,Pan de caja,009,903992,FALSE
Querétaro,22,Urbano,011135,Galletas dulces,004,903997,FALSE
Querétaro,22,Urbano,011137,Pan dulce a granel,010,903993,FALSE
Querétaro,22,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,903999,FALSE
Querétaro,22,Urbano,011192,Tostadas,016,903989,FALSE
Querétaro,22,Urbano,011221,Bistec de res,018,904011,FALSE
Querétaro,22,Urbano,011224,Molida de res,018,904011,FALSE
Querétaro,22,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,904006,FALSE
Querétaro,22,Urbano,011231,Jamón de puerco,021,904016,FALSE
Querétaro,22,Urbano,011252,Chorizo de puerco,020,904015,FALSE
Querétaro,22,Urbano,011411,Leche entera fresca,034,904028,FALSE
Querétaro,22,Urbano,011433,Crema,030,904035,FALSE
Querétaro,22,Urbano,011451,Queso fresco,037,904037,FALSE
Querétaro,22,Urbano,011454,Queso Oaxaca o asadero,039,904039,FALSE
Querétaro,22,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,904041,FALSE
Querétaro,22,Urbano,011481,Huevo de gallina,031,904045,FALSE
Querétaro,22,Urbano,011512,Otros aceites vegetales comestibles,042,904048,FALSE
Querétaro,22,Urbano,011592,Chicharrón,019,904014,FALSE
Querétaro,22,Urbano,011611,Aguacate,045,904051,FALSE
Querétaro,22,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,904061,FALSE
Querétaro,22,Urbano,011621,Limón,048,904054,FALSE
Querétaro,22,Urbano,011633,Manzana y perón,049,904055,FALSE
Querétaro,22,Urbano,011712,Lechuga,071,904073,FALSE
Querétaro,22,Urbano,011721,Calabaza,060,904066,FALSE
Querétaro,22,Urbano,011722,Chayote,062,904068,FALSE
Querétaro,22,Urbano,011725,Chile serrano,065,904070,FALSE
Querétaro,22,Urbano,011727,Jitomate (tomate rojo),070,904072,FALSE
Querétaro,22,Urbano,011728,Pepino,075,904076,FALSE
Querétaro,22,Urbano,011729,Tomate verde,076,904077,FALSE
Querétaro,22,Urbano,011743,Cebolla,061,904067,FALSE
Querétaro,22,Urbano,011746,Nopal,072,904074,FALSE
Querétaro,22,Urbano,011748,Zanahoria,078,904078,FALSE
Querétaro,22,Urbano,011751,Papa,073,904075,FALSE
Querétaro,22,Urbano,011761,Frijol en grano,068,904084,FALSE
Querétaro,22,Urbano,011797,Frijol procesado,069,904089,FALSE
Querétaro,22,Urbano,011810,Azúcar,082,904096,FALSE
Querétaro,22,Urbano,011911,Alimentos preparados para consumo inmediato,269,904122,FALSE
Querétaro,22,Urbano,011942,Cilantro,087,904081,FALSE
Querétaro,22,Urbano,012100,Jugos de frutas o verduras envasados,095,904093,FALSE
Querétaro,22,Urbano,012201,Café soluble,096,904098,FALSE
Querétaro,22,Urbano,012501,Agua natural embotellada,099,904102,FALSE
Querétaro,22,Urbano,012601,Refrescos sabor cola,100,904103,FALSE
Querétaro,22,Urbano,012602,Refrescos de otros sabores,100,904103,FALSE
Querétaro,22,Urbano,111111,Desayunos,25,904117,TRUE
Querétaro,22,Urbano,111112,Comidas,25,904117,TRUE
Querétaro,22,Urbano,111113,Cenas,25,904117,TRUE
Querétaro,22,Urbano,111124,Otros alimentos cocinados,269,904122,FALSE
Querétaro,22,Urbano,111126,Pollos rostizados,267,904121,FALSE
Querétaro,22,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,904006,FALSE
Querétaro,22,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,904006,FALSE
Querétaro,22,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,904014,FALSE
Querétaro,22,Urbano,181134,Plátano verde y Tabasco,055,904061,FALSE
Quintana Roo,23,Urbano,011111,Arroz en grano,001,904432,FALSE
Quintana Roo,23,Urbano,011131,Tortillas de maíz,014,904418,FALSE
Quintana Roo,23,Urbano,011132,Tortillas de harina de trigo,015,904430,FALSE
Quintana Roo,23,Urbano,011133,Pan,008,904421,FALSE
Quintana Roo,23,Urbano,011134,Pan de caja,009,904422,FALSE
Quintana Roo,23,Urbano,011135,Galletas dulces,004,904427,FALSE
Quintana Roo,23,Urbano,011137,Pan dulce a granel,010,904423,FALSE
Quintana Roo,23,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,904429,FALSE
Quintana Roo,23,Urbano,011192,Tostadas,016,904419,FALSE
Quintana Roo,23,Urbano,011221,Bistec de res,018,904441,FALSE
Quintana Roo,23,Urbano,011224,Molida de res,018,904441,FALSE
Quintana Roo,23,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,904436,FALSE
Quintana Roo,23,Urbano,011231,Jamón de puerco,021,904446,FALSE
Quintana Roo,23,Urbano,011252,Chorizo de puerco,020,904445,FALSE
Quintana Roo,23,Urbano,011411,Leche entera fresca,034,904458,FALSE
Quintana Roo,23,Urbano,011433,Crema,030,904465,FALSE
Quintana Roo,23,Urbano,011451,Queso fresco,037,904467,FALSE
Quintana Roo,23,Urbano,011454,Queso Oaxaca o asadero,039,904469,FALSE
Quintana Roo,23,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,904471,FALSE
Quintana Roo,23,Urbano,011481,Huevo de gallina,031,904475,FALSE
Quintana Roo,23,Urbano,011512,Otros aceites vegetales comestibles,042,904478,FALSE
Quintana Roo,23,Urbano,011592,Chicharrón,019,904444,FALSE
Quintana Roo,23,Urbano,011611,Aguacate,045,904481,FALSE
Quintana Roo,23,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,904491,FALSE
Quintana Roo,23,Urbano,011621,Limón,048,904484,FALSE
Quintana Roo,23,Urbano,011633,Manzana y perón,049,904485,FALSE
Quintana Roo,23,Urbano,011712,Lechuga,071,904503,FALSE
Quintana Roo,23,Urbano,011721,Calabaza,060,904496,FALSE
Quintana Roo,23,Urbano,011722,Chayote,062,904498,FALSE
Quintana Roo,23,Urbano,011725,Chile serrano,065,904500,FALSE
Quintana Roo,23,Urbano,011727,Jitomate (tomate rojo),070,904502,FALSE
Quintana Roo,23,Urbano,011728,Pepino,075,904506,FALSE
Quintana Roo,23,Urbano,011729,Tomate verde,076,904507,FALSE
Quintana Roo,23,Urbano,011743,Cebolla,061,904497,FALSE
Quintana Roo,23,Urbano,011746,Nopal,072,904504,FALSE
Quintana Roo,23,Urbano,011748,Zanahoria,078,904508,FALSE
Quintana Roo,23,Urbano,011751,Papa,073,904505,FALSE
Quintana Roo,23,Urbano,011761,Frijol en grano,068,904514,FALSE
Quintana Roo,23,Urbano,011797,Frijol procesado,069,904519,FALSE
Quintana Roo,23,Urbano,011810,Azúcar,082,904526,FALSE
Quintana Roo,23,Urbano,011911,Alimentos preparados para consumo inmediato,269,904552,FALSE
Quintana Roo,23,Urbano,011942,Cilantro,087,904511,FALSE
Quintana Roo,23,Urbano,012100,Jugos de frutas o verduras envasados,095,904523,FALSE
Quintana Roo,23,Urbano,012201,Café soluble,096,904528,FALSE
Quintana Roo,23,Urbano,012501,Agua natural embotellada,099,904532,FALSE
Quintana Roo,23,Urbano,012601,Refrescos sabor cola,100,904533,FALSE
Quintana Roo,23,Urbano,012602,Refrescos de otros sabores,100,904533,FALSE
Quintana Roo,23,Urbano,111111,Desayunos,25,904547,TRUE
Quintana Roo,23,Urbano,111112,Comidas,25,904547,TRUE
Quintana Roo,23,Urbano,111113,Cenas,25,904547,TRUE
Quintana Roo,23,Urbano,111124,Otros alimentos cocinados,269,904552,FALSE
Quintana Roo,23,Urbano,111126,Pollos rostizados,267,904551,FALSE
Quintana Roo,23,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,904436,FALSE
Quintana Roo,23,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,904436,FALSE
Quintana Roo,23,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,904444,FALSE
Quintana Roo,23,Urbano,181134,Plátano verde y Tabasco,055,904491,FALSE
San Luis Potosí,24,Urbano,011111,Arroz en grano,001,904862,FALSE
San Luis Potosí,24,Urbano,011131,Tortillas de maíz,014,904848,FALSE
San Luis Potosí,24,Urbano,011132,Tortillas de harina de trigo,015,904860,FALSE
San Luis Potosí,24,Urbano,011133,Pan,008,904851,FALSE
San Luis Potosí,24,Urbano,011134,Pan de caja,009,904852,FALSE
San Luis Potosí,24,Urbano,011135,Galletas dulces,004,904857,FALSE
San Luis Potosí,24,Urbano,011137,Pan dulce a granel,010,904853,FALSE
San Luis Potosí,24,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,904859,FALSE
San Luis Potosí,24,Urbano,011192,Tostadas,016,904849,FALSE
San Luis Potosí,24,Urbano,011221,Bistec de res,018,904871,FALSE
San Luis Potosí,24,Urbano,011224,Molida de res,018,904871,FALSE
San Luis Potosí,24,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,904866,FALSE
San Luis Potosí,24,Urbano,011231,Jamón de puerco,021,904876,FALSE
San Luis Potosí,24,Urbano,011252,Chorizo de puerco,020,904875,FALSE
San Luis Potosí,24,Urbano,011411,Leche entera fresca,034,904888,FALSE
San Luis Potosí,24,Urbano,011433,Crema,030,904895,FALSE
San Luis Potosí,24,Urbano,011451,Queso fresco,037,904897,FALSE
San Luis Potosí,24,Urbano,011454,Queso Oaxaca o asadero,039,904899,FALSE
San Luis Potosí,24,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,904901,FALSE
San Luis Potosí,24,Urbano,011481,Huevo de gallina,031,904905,FALSE
San Luis Potosí,24,Urbano,011512,Otros aceites vegetales comestibles,042,904908,FALSE
San Luis Potosí,24,Urbano,011592,Chicharrón,019,904874,FALSE
San Luis Potosí,24,Urbano,011611,Aguacate,045,904911,FALSE
San Luis Potosí,24,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,904921,FALSE
San Luis Potosí,24,Urbano,011621,Limón,048,904914,FALSE
San Luis Potosí,24,Urbano,011633,Manzana y perón,049,904915,FALSE
San Luis Potosí,24,Urbano,011712,Lechuga,071,904933,FALSE
San Luis Potosí,24,Urbano,011721,Calabaza,060,904926,FALSE
San Luis Potosí,24,Urbano,011722,Chayote,062,904928,FALSE
San Luis Potosí,24,Urbano,011725,Chile serrano,065,904930,FALSE
San Luis Potosí,24,Urbano,011727,Jitomate (tomate rojo),070,904932,FALSE
San Luis Potosí,24,Urbano,011728,Pepino,075,904936,FALSE
San Luis Potosí,24,Urbano,011729,Tomate verde,076,904937,FALSE
San Luis Potosí,24,Urbano,011743,Cebolla,061,904927,FALSE
San Luis Potosí,24,Urbano,011746,Nopal,072,904934,FALSE
San Luis Potosí,24,Urbano,011748,Zanahoria,078,904938,FALSE
San Luis Potosí,24,Urbano,011751,Papa,073,904935,FALSE
San Luis Potosí,24,Urbano,011761,Frijol en grano,068,904944,FALSE
San Luis Potosí,24,Urbano,011797,Frijol procesado,069,904949,FALSE
San Luis Potosí,24,Urbano,011810,Azúcar,082,904956,FALSE
San Luis Potosí,24,Urbano,011911,Alimentos preparados para consumo inmediato,269,904982,FALSE
San Luis Potosí,24,Urbano,011942,Cilantro,087,904941,FALSE
San Luis Potosí,24,Urbano,012100,Jugos de frutas o verduras envasados,095,904953,FALSE
San Luis Potosí,24,Urbano,012201,Café soluble,096,904958,FALSE
San Luis Potosí,24,Urbano,012501,Agua natural embotellada,099,904962,FALSE
San Luis Potosí,24,Urbano,012601,Refrescos sabor cola,100,904963,FALSE
San Luis Potosí,24,Urbano,012602,Refrescos de otros sabores,100,904963,FALSE
San Luis Potosí,24,Urbano,111111,Desayunos,25,904977,TRUE
San Luis Potosí,24,Urbano,111112,Comidas,25,904977,TRUE
San Luis Potosí,24,Urbano,111113,Cenas,25,904977,TRUE
San Luis Potosí,24,Urbano,111124,Otros alimentos cocinados,269,904982,FALSE
San Luis Potosí,24,Urbano,111126,Pollos rostizados,267,904981,FALSE
San Luis Potosí,24,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,904866,FALSE
San Luis Potosí,24,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,904866,FALSE
San Luis Potosí,24,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,904874,FALSE
San Luis Potosí,24,Urbano,181134,Plátano verde y Tabasco,055,904921,FALSE
Sinaloa,25,Urbano,011111,Arroz en grano,001,905292,FALSE
Sinaloa,25,Urbano,011131,Tortillas de maíz,014,905278,FALSE
Sinaloa,25,Urbano,011132,Tortillas de harina de trigo,015,905290,FALSE
Sinaloa,25,Urbano,011133,Pan,008,905281,FALSE
Sinaloa,25,Urbano,011134,Pan de caja,009,905282,FALSE
Sinaloa,25,Urbano,011135,Galletas dulces,004,905287,FALSE
Sinaloa,25,Urbano,011137,Pan dulce a granel,010,905283,FALSE
Sinaloa,25,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,905289,FALSE
Sinaloa,25,Urbano,011192,Tostadas,016,905279,FALSE
Sinaloa,25,Urbano,011221,Bistec de res,018,905301,FALSE
Sinaloa,25,Urbano,011224,Molida de res,018,905301,FALSE
Sinaloa,25,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,905296,FALSE
Sinaloa,25,Urbano,011231,Jamón de puerco,021,905306,FALSE
Sinaloa,25,Urbano,011252,Chorizo de puerco,020,905305,FALSE
Sinaloa,25,Urbano,011411,Leche entera fresca,034,905318,FALSE
Sinaloa,25,Urbano,011433,Crema,030,905325,FALSE
Sinaloa,25,Urbano,011451,Queso fresco,037,905327,FALSE
Sinaloa,25,Urbano,011454,Queso Oaxaca o asadero,039,905329,FALSE
Sinaloa,25,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,905331,FALSE
Sinaloa,25,Urbano,011481,Huevo de gallina,031,905335,FALSE
Sinaloa,25,Urbano,011512,Otros aceites vegetales comestibles,042,905338,FALSE
Sinaloa,25,Urbano,011592,Chicharrón,019,905304,FALSE
Sinaloa,25,Urbano,011611,Aguacate,045,905341,FALSE
Sinaloa,25,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,905351,FALSE
Sinaloa,25,Urbano,011621,Limón,048,905344,FALSE
Sinaloa,25,Urbano,011633,Manzana y perón,049,905345,FALSE
Sinaloa,25,Urbano,011712,Lechuga,071,905363,FALSE
Sinaloa,25,Urbano,011721,Calabaza,060,905356,FALSE
Sinaloa,25,Urbano,011722,Chayote,062,905358,FALSE
Sinaloa,25,Urbano,011725,Chile serrano,065,905360,FALSE
Sinaloa,25,Urbano,011727,Jitomate (tomate rojo),070,905362,FALSE
Sinaloa,25,Urbano,011728,Pepino,075,905366,FALSE
Sinaloa,25,Urbano,011729,Tomate verde,076,905367,FALSE
Sinaloa,25,Urbano,011743,Cebolla,061,905357,FALSE
Sinaloa,25,Urbano,011746,Nopal,072,905364,FALSE
Sinaloa,25,Urbano,011748,Zanahoria,078,905368,FALSE
Sinaloa,25,Urbano,011751,Papa,073,905365,FALSE
Sinaloa,25,Urbano,011761,Frijol en grano,068,905374,FALSE
Sinaloa,25,Urbano,011797,Frijol procesado,069,905379,FALSE
Sinaloa,25,Urbano,011810,Azúcar,082,905386,FALSE
Sinaloa,25,Urbano,011911,Alimentos preparados para consumo inmediato,269,905412,FALSE
Sinaloa,25,Urbano,011942,Cilantro,087,905371,FALSE
Sinaloa,25,Urbano,012100,Jugos de frutas o verduras envasados,095,905383,FALSE
Sinaloa,25,Urbano,012201,Café soluble,096,905388,FALSE
Sinaloa,25,Urbano,012501,Agua natural embotellada,099,905392,FALSE
Sinaloa,25,Urbano,012601,Refrescos sabor cola,100,905393,FALSE
Sinaloa,25,Urbano,012602,Refrescos de otros sabores,100,905393,FALSE
Sinaloa,25,Urbano,111111,Desayunos,25,905407,TRUE
Sinaloa,25,Urbano,111112,Comidas,25,905407,TRUE
Sinaloa,25,Urbano,111113,Cenas,25,905407,TRUE
Sinaloa,25,Urbano,111124,Otros alimentos cocinados,269,905412,FALSE
Sinaloa,25,Urbano,111126,Pollos rostizados,267,905411,FALSE
Sinaloa,25,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,905296,FALSE
Sinaloa,25,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,905296,FALSE
Sinaloa,25,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,905304,FALSE
Sinaloa,25,Urbano,181134,Plátano verde y Tabasco,055,905351,FALSE
Sonora,26,Urbano,011111,Arroz en grano,001,905722,FALSE
Sonora,26,Urbano,011131,Tortillas de maíz,014,905708,FALSE
Sonora,26,Urbano,011132,Tortillas de harina de trigo,015,905720,FALSE
Sonora,26,Urbano,011133,Pan,008,905711,FALSE
Sonora,26,Urbano,011134,Pan de caja,009,905712,FALSE
Sonora,26,Urbano,011135,Galletas dulces,004,905717,FALSE
Sonora,26,Urbano,011137,Pan dulce a granel,010,905713,FALSE
Sonora,26,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,905719,FALSE
Sonora,26,Urbano,011192,Tostadas,016,905709,FALSE
Sonora,26,Urbano,011221,Bistec de res,018,905731,FALSE
Sonora,26,Urbano,011224,Molida de res,018,905731,FALSE
Sonora,26,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,905726,FALSE
Sonora,26,Urbano,011231,Jamón de puerco,021,905736,FALSE
Sonora,26,Urbano,011252,Chorizo de puerco,020,905735,FALSE
Sonora,26,Urbano,011411,Leche entera fresca,034,905748,FALSE
Sonora,26,Urbano,011433,Crema,030,905755,FALSE
Sonora,26,Urbano,011451,Queso fresco,037,905757,FALSE
Sonora,26,Urbano,011454,Queso Oaxaca o asadero,039,905759,FALSE
Sonora,26,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,905761,FALSE
Sonora,26,Urbano,011481,Huevo de gallina,031,905765,FALSE
Sonora,26,Urbano,011512,Otros aceites vegetales comestibles,042,905768,FALSE
Sonora,26,Urbano,011592,Chicharrón,019,905734,FALSE
Sonora,26,Urbano,011611,Aguacate,045,905771,FALSE
Sonora,26,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,905781,FALSE
Sonora,26,Urbano,011621,Limón,048,905774,FALSE
Sonora,26,Urbano,011633,Manzana y perón,049,905775,FALSE
Sonora,26,Urbano,011712,Lechuga,071,905793,FALSE
Sonora,26,Urbano,011721,Calabaza,060,905786,FALSE
Sonora,26,Urbano,011722,Chayote,062,905788,FALSE
Sonora,26,Urbano,011725,Chile serrano,065,905790,FALSE
Sonora,26,Urbano,011727,Jitomate (tomate rojo),070,905792,FALSE
Sonora,26,Urbano,011728,Pepino,075,905796,FALSE
Sonora,26,Urbano,011729,Tomate verde,076,905797,FALSE
Sonora,26,Urbano,011743,Cebolla,061,905787,FALSE
Sonora,26,Urbano,011746,Nopal,072,905794,FALSE
Sonora,26,Urbano,011748,Zanahoria,078,905798,FALSE
Sonora,26,Urbano,011751,Papa,073,905795,FALSE
Sonora,26,Urbano,011761,Frijol en grano,068,905804,FALSE
Sonora,26,Urbano,011797,Frijol procesado,069,905809,FALSE
Sonora,26,Urbano,011810,Azúcar,082,905816,FALSE
Sonora,26,Urbano,011911,Alimentos preparados para consumo inmediato,269,905842,FALSE
Sonora,26,Urbano,011942,Cilantro,087,905801,FALSE
Sonora,26,Urbano,012100,Jugos de frutas o verduras envasados,095,905813,FALSE
Sonora,26,Urbano,012201,Café soluble,096,905818,FALSE
Sonora,26,Urbano,012501,Agua natural embotellada,099,905822,FALSE
Sonora,26,Urbano,012601,Refrescos sabor cola,100,905823,FALSE
Sonora,26,Urbano,012602,Refrescos de otros sabores,100,905823,FALSE
Sonora,26,Urbano,111111,Desayunos,25,905837,TRUE
Sonora,26,Urbano,111112,Comidas,25,905837,TRUE
Sonora,26,Urbano,111113,Cenas,25,905837,TRUE
Sonora,26,Urbano,111124,Otros alimentos cocinados,269,905842,FALSE
Sonora,26,Urbano,111126,Pollos rostizados,267,905841,FALSE
Sonora,26,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,905726,FALSE
Sonora,26,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,905726,FALSE
Sonora,26,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,905734,FALSE
Sonora,26,Urbano,181134,Plátano verde y Tabasco,055,905781,FALSE
Tabasco,27,Urbano,011111,Arroz en grano,001,906152,FALSE
Tabasco,27,Urbano,011131,Tortillas de maíz,014,906138,FALSE
Tabasco,27,Urbano,011132,Tortillas de harina de trigo,015,906150,FALSE
Tabasco,27,Urbano,011133,Pan,008,906141,FALSE
Tabasco,27,Urbano,011134,Pan de caja,009,906142,FALSE
Tabasco,27,Urbano,011135,Galletas dulces,004,906147,FALSE
Tabasco,27,Urbano,011137,Pan dulce a granel,010,906143,FALSE
Tabasco,27,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,906149,FALSE
Tabasco,27,Urbano,011192,Tostadas,016,906139,FALSE
Tabasco,27,Urbano,011221,Bistec de res,018,906161,FALSE
Tabasco,27,Urbano,011224,Molida de res,018,906161,FALSE
Tabasco,27,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,906156,FALSE
Tabasco,27,Urbano,011231,Jamón de puerco,021,906166,FALSE
Tabasco,27,Urbano,011252,Chorizo de puerco,020,906165,FALSE
Tabasco,27,Urbano,011411,Leche entera fresca,034,906178,FALSE
Tabasco,27,Urbano,011433,Crema,030,906185,FALSE
Tabasco,27,Urbano,011451,Queso fresco,037,906187,FALSE
Tabasco,27,Urbano,011454,Queso Oaxaca o asadero,039,906189,FALSE
Tabasco,27,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,906191,FALSE
Tabasco,27,Urbano,011481,Huevo de gallina,031,906195,FALSE
Tabasco,27,Urbano,011512,Otros aceites vegetales comestibles,042,906198,FALSE
Tabasco,27,Urbano,011592,Chicharrón,019,906164,FALSE
Tabasco,27,Urbano,011611,Aguacate,045,906201,FALSE
