clave,precio,nom_ent,cantidad,cantidad_se,cantidad_cv,cantidad_low,cantidad_upp,valor
011131,22,Oaxaca,1,0.12752405238665,0.12752405238665,1,1.5,22
011131,18,Puebla,1,0.12752405238665,0.12752405238665,1,1.5,18
011131,24,Querétaro,1,0.12752405238665,0.12752405238665,1,1.5,24
011131,28,Quintana Roo,1,0.12752405238665,0.12752405238665,1,1.5,28
011131,24,San Luis Potosí,1,0.12752405238665,0.12752405238665,1,1.5,24
011131,26,Sinaloa,1,0.12752405238665,0.12752405238665,1,1.5,26
011131,28,Sonora,1,0.12752405238665,0.12752405238665,1,1.5,28
011131,24,Tabasco,1,0.12752405238665,0.12752405238665,1,1.5,24
011131,26.6666666666667,Tamaulipas,1,0.12752405238665,0.12752405238665,1,1.5,26.6666666666667
011131,20,Tlaxcala,1,0.12752405238665,0.12752405238665,1,1.5,20
011131,21.978021978022,Veracruz,1,0.12752405238665,0.12752405238665,1,1.5,21.978021978022
011131,26.0078023407022,Yucatán,1,0.12752405238665,0.12752405238665,1,1.5,26.0078023407022
011131,22,Zacatecas,1,0.12752405238665,0.12752405238665,1,1.5,22
011132,52,Aguascalientes,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,26
011132,56,Baja California,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,28
011132,60,Baja California Sur,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,30
011132,65.359477124183,Campeche,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,32.6797385620915
011132,78.4313725490196,Chiapas,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,39.2156862745098
011132,40,Chihuahua,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,20
011132,60,Ciudad de México,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,30
011132,50,Coahuila,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,25
011132,71.8954248366013,Colima,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,35.9477124183007
011132,48.5981308411215,Durango,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,24.2990654205608
011132,47,Guanajuato,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,23.5
011132,84.9673202614379,Guerrero,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,42.483660130719
011132,65.9536541889483,Hidalgo,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,32.9768270944742
011132,60,Jalisco,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,30
011132,46,Michoacán,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,23
011132,71.8954248366013,Morelos,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,35.9477124183007
011132,67.7361853832442,México,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,33.8680926916221
011132,65.359477124183,Nayarit,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,32.6797385620915
011132,60,Nuevo León,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,30
011132,73.7179487179487,Oaxaca,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,36.8589743589744
011132,65.359477124183,Puebla,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,32.6797385620915
011132,74.5098039215686,Querétaro,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,37.2549019607843
011132,72.5490196078431,Quintana Roo,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,36.2745098039216
011132,50,San Luis Potosí,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,25
011132,48.0769230769231,Sinaloa,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,24.0384615384615
011132,50,Sonora,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,25
011132,71.301247771836,Tabasco,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,35.650623885918
011132,57.1428571428572,Tamaulipas,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,28.5714285714286
011132,63.1578947368421,Tlaxcala,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,31.5789473684211
011132,71.4285714285714,Veracruz,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,35.7142857142857
011132,67.7361853832442,Yucatán,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,33.8680926916221
011132,56,Zacatecas,0.5,0.0155420329849272,0.0310840659698544,0.5,0.561,28
011133,70,Aguascalientes,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,25.2
011133,89.0625,Baja California,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,32.0625
011133,100,Baja California Sur,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,36
011133,62.5,Campeche,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,22.5
011133,35.2941176470588,Chiapas,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,12.7058823529412
011133,83.3333333333333,Chihuahua,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,30
011133,40,Ciudad de México,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,14.4
011133,91.743119266055,Coahuila,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,33.0275229357798
011133,88.8888888888889,Colima,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,32
011133,71.4285714285714,Durango,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,25.7142857142857
011133,63.1578947368421,Guanajuato,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,22.7368421052632
011133,70,Guerrero,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,25.2
011133,50,Hidalgo,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,18
011133,90.9090909090909,Jalisco,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,32.7272727272727
011133,70.5882352941176,Michoacán,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,25.4117647058824
011133,48.3870967741936,Morelos,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,17.4193548387097
011133,41.6666666666667,México,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,15
011133,100,Nayarit,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,36
011133,78.6764705882353,Nuevo León,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,28.3235294117647
011133,58.8235294117647,Oaxaca,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,21.1764705882353
011133,42.8571428571429,Puebla,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,15.4285714285714
011133,54.1666666666667,Querétaro,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,19.5
011133,62.5,Quintana Roo,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,22.5
011133,62.5,San Luis Potosí,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,22.5
011133,87.5576036866359,Sinaloa,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,31.5207373271889
011133,70.4225352112676,Sonora,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,25.3521126760563
011133,41.6666666666667,Tabasco,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,15
011133,55.5555555555556,Tamaulipas,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,20
011133,44.4444444444444,Tlaxcala,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,16
011133,50,Veracruz,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,18
011133,53.5714285714286,Yucatán,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,19.2857142857143
011133,78.0141843971631,Zacatecas,0.36,0.0101979869630828,0.028327741564119,0.36,0.4,28.0851063829787
011134,81.9672131147541,Aguascalientes,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,50.8196721311476
011134,82.8125,Baja California,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,51.34375
011134,82.258064516129,Baja California Sur,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,51
011134,80.6451612903226,Campeche,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,50
011134,76.0869565217391,Chiapas,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,47.1739130434783
011134,83.8709677419355,Chihuahua,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,52
011134,83.8709677419355,Ciudad de México,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,52
011134,81.6666666666667,Coahuila,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,50.6333333333333
011134,83.8709677419355,Colima,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,52
011134,82.258064516129,Durango,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,51
011134,87.5,Guanajuato,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,54.25
011134,95.8333333333333,Guerrero,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,59.4166666666667
011134,80.6451612903226,Hidalgo,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,50
011134,83.8709677419355,Jalisco,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,52
011134,83.8709677419355,Michoacán,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,52
011134,88.7096774193548,Morelos,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,55
011134,91.304347826087,México,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,56.6086956521739
011134,86.6666666666667,Nayarit,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,53.7333333333333
011134,79.3650793650794,Nuevo León,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,49.2063492063492
011134,133.333333333333,Oaxaca,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,82.6666666666667
011134,94.4444444444444,Puebla,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,58.5555555555556
011134,85.2941176470588,Querétaro,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,52.8823529411765
011134,85.2941176470588,Quintana Roo,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,52.8823529411765
011134,83.8709677419355,San Luis Potosí,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,52
011134,81.0810810810811,Sinaloa,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,50.2702702702703
011134,80.8823529411765,Sonora,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,50.1470588235294
011134,79.0322580645161,Tabasco,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,49
011134,86.6666666666667,Tamaulipas,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,53.7333333333333
011134,105.405405405405,Tlaxcala,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,65.3513513513514
011134,87.0010787486516,Veracruz,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,53.940668824164
011134,80,Yucatán,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,49.6
011134,87.5,Zacatecas,0.62,0.00509718241178204,0.00822126195448717,0.62,0.64,54.25
011135,119.047619047619,Aguascalientes,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,24.6428571428571
011135,124.031007751938,Baja California,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,25.6744186046512
011135,128.772635814889,Baja California Sur,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,26.6559356136821
011135,114.285714285714,Campeche,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,23.6571428571429
011135,82.3529411764706,Chiapas,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,17.0470588235294
011135,106.976744186047,Chihuahua,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,22.1441860465116
011135,114.649681528662,Ciudad de México,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,23.7324840764331
011135,111.111111111111,Coahuila,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,23
011135,100,Colima,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,20.7
011135,113.207547169811,Durango,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,23.4339622641509
011135,118.343195266272,Guanajuato,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,24.4970414201183
011135,100,Guerrero,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,20.7
011135,100,Hidalgo,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,20.7
011135,106.508875739645,Jalisco,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,22.0473372781065
011135,111.111111111111,Michoacán,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,23
011135,104.761904761905,Morelos,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,21.6857142857143
011135,104.294478527607,México,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,21.5889570552147
011135,109.090909090909,Nayarit,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,22.5818181818182
011135,106.382978723404,Nuevo León,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,22.0212765957447
011135,94.1176470588235,Oaxaca,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,19.4823529411765
011135,104.166666666667,Puebla,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,21.5625
011135,112.5,Querétaro,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,23.2875
011135,120.300751879699,Quintana Roo,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,24.9022556390977
011135,106.382978723404,San Luis Potosí,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,22.0212765957447
011135,117.647058823529,Sinaloa,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,24.3529411764706
011135,122.58064516129,Sonora,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,25.3741935483871
011135,96.7741935483871,Tabasco,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,20.0322580645161
011135,117.647058823529,Tamaulipas,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,24.3529411764706
011135,120.12012012012,Tlaxcala,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,24.8648648648649
011135,90.9090909090909,Veracruz,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,18.8181818181818
011135,113.924050632911,Yucatán,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,23.5822784810127
011135,111.111111111111,Zacatecas,0.207,0.00331365872659436,0.0160080131719534,0.2,0.213,23
011137,81.8713450292398,Aguascalientes,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,28.6549707602339
011137,151.515151515152,Baja California,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,53.030303030303
011137,157.48031496063,Baja California Sur,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,55.1181102362205
011137,83.3333333333333,Campeche,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,29.1666666666667
011137,55.5555555555556,Chiapas,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,19.4444444444444
011137,135.593220338983,Chihuahua,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,47.4576271186441
011137,114.942528735632,Ciudad de México,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,40.2298850574713
011137,120,Coahuila,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,42
011137,113.207547169811,Colima,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,39.622641509434
011137,111.111111111111,Durango,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,38.8888888888889
011137,85.7142857142857,Guanajuato,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,30
011137,82.3529411764706,Guerrero,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,28.8235294117647
011137,87.5,Hidalgo,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,30.625
011137,111.111111111111,Jalisco,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,38.8888888888889
011137,83.3333333333333,Michoacán,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,29.1666666666667
011137,100,Morelos,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,35
011137,100,México,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,35
011137,116.666666666667,Nayarit,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,40.8333333333333
011137,147.058823529412,Nuevo León,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,51.4705882352941
011137,76.9230769230769,Oaxaca,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,26.9230769230769
011137,71.4285714285714,Puebla,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,25
011137,100,Querétaro,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,35
011137,110.585585585586,Quintana Roo,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,38.704954954955
011137,100,San Luis Potosí,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,35
011137,120,Sinaloa,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,42
011137,100,Sonora,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,35
011137,83.3333333333333,Tabasco,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,29.1666666666667
011137,133.333333333333,Tamaulipas,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,46.6666666666667
011137,71.4285714285714,Tlaxcala,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,25
011137,66.6666666666667,Veracruz,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,23.3333333333333
011137,73.75,Yucatán,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,25.8125
011137,90.9090909090909,Zacatecas,0.35,0.00892390450549416,0.0254968700156976,0.325,0.36,31.8181818181818
011150,50,Aguascalientes,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,50,Baja California,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,55,Baja California Sur,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,12.1
011150,50,Campeche,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,45,Chiapas,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,9.9
011150,40,Chihuahua,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,8.8
011150,50,Ciudad de México,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,40,Coahuila,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,8.8
011150,50,Colima,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,48,Durango,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,10.56
011150,50,Guanajuato,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,50,Guerrero,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,50,Hidalgo,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,50,Jalisco,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,50,Michoacán,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,50,Morelos,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,50,México,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,50,Nayarit,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,48,Nuevo León,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,10.56
011150,45,Oaxaca,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,9.9
011150,45,Puebla,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,9.9
011150,50,Querétaro,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,54,Quintana Roo,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11.88
011150,47.6190476190476,San Luis Potosí,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,10.4761904761905
011150,50,Sinaloa,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,45,Sonora,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,9.9
011150,40,Tabasco,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,8.8
011150,47.7272727272727,Tamaulipas,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,10.5
011150,50,Tlaxcala,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,50,Veracruz,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,50,Yucatán,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,11
011150,45.4545454545455,Zacatecas,0.22,0.00764834699818574,0.034765213628117,0.22,0.25,10
011192,100,Aguascalientes,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,36
011192,108.958837772397,Baja California,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,39.225181598063
011192,113.149847094801,Baja California Sur,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,40.7339449541284
011192,100,Campeche,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,36
011192,66,Chiapas,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,23.76
011192,92.5925925925926,Chihuahua,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,33.3333333333333
011192,98.7654320987654,Ciudad de México,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,35.5555555555556
011192,101.354401805869,Coahuila,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,36.4875846501129
011192,97.7777777777778,Colima,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,35.2
011192,100,Durango,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,36
011192,89.7435897435897,Guanajuato,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,32.3076923076923
011192,100,Guerrero,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,36
011192,86.4197530864198,Hidalgo,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,31.1111111111111
011192,86.6666666666667,Jalisco,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,31.2
011192,92.5925925925926,Michoacán,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,33.3333333333333
011192,83.3333333333333,Morelos,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,30
011192,92.3076923076923,México,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,33.2307692307692
011192,116.666666666667,Nayarit,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,42
011192,96,Nuevo León,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,34.56
011192,100,Oaxaca,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,36
011192,88.5714285714286,Puebla,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,31.8857142857143
011192,110.738255033557,Querétaro,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,39.8657718120805
011192,109.58904109589,Quintana Roo,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,39.4520547945206
011192,100.441501103753,San Luis Potosí,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,36.158940397351
011192,96,Sinaloa,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,34.56
011192,95.6284153005465,Sonora,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,34.4262295081967
011192,92.5,Tabasco,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,33.3
011192,100,Tamaulipas,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,36
011192,80,Tlaxcala,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,28.8
011192,98.7654320987654,Veracruz,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,35.5555555555556
011192,90.1639344262295,Yucatán,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,32.4590163934426
011192,85.7142857142857,Zacatecas,0.36,0.0101906371278903,0.0283073253552509,0.36,0.4,30.8571428571429
011221,180,Aguascalientes,1,0.127464841151256,0.127464841151256,1,1.5,180
011221,160,Baja California,1,0.127464841151256,0.127464841151256,1,1.5,160
011221,175,Baja California Sur,1,0.127464841151256,0.127464841151256,1,1.5,175
011221,160,Campeche,1,0.127464841151256,0.127464841151256,1,1.5,160
011221,160,Chiapas,1,0.127464841151256,0.127464841151256,1,1.5,160
011221,153.514285714286,Chihuahua,1,0.127464841151256,0.127464841151256,1,1.5,153.514285714286
011221,183.333333333333,Ciudad de México,1,0.127464841151256,0.127464841151256,1,1.5,183.333333333333
011221,149.50406504065,Coahuila,1,0.127464841151256,0.127464841151256,1,1.5,149.50406504065
011221,185,Colima,1,0.127464841151256,0.127464841151256,1,1.5,185
011221,153.846153846154,Durango,1,0.127464841151256,0.127464841151256,1,1.5,153.846153846154
011221,200,Guanajuato,1,0.127464841151256,0.127464841151256,1,1.5,200
011221,180.072028811525,Guerrero,1,0.127464841151256,0.127464841151256,1,1.5,180.072028811525
011221,160,Hidalgo,1,0.127464841151256,0.127464841151256,1,1.5,160
011221,180,Jalisco,1,0.127464841151256,0.127464841151256,1,1.5,180
011221,180,Michoacán,1,0.127464841151256,0.127464841151256,1,1.5,180
011221,180,Morelos,1,0.127464841151256,0.127464841151256,1,1.5,180
011221,180,México,1,0.127464841151256,0.127464841151256,1,1.5,180
011221,168,Nayarit,1,0.127464841151256,0.127464841151256,1,1.5,168
011221,150,Nuevo León,1,0.127464841151256,0.127464841151256,1,1.5,150
011221,200,Oaxaca,1,0.127464841151256,0.127464841151256,1,1.5,200
011221,150,Puebla,1,0.127464841151256,0.127464841151256,1,1.5,150
011221,180,Querétaro,1,0.127464841151256,0.127464841151256,1,1.5,180
011221,180,Quintana Roo,1,0.127464841151256,0.127464841151256,1,1.5,180
011221,190,San Luis Potosí,1,0.127464841151256,0.127464841151256,1,1.5,190
011221,180,Sinaloa,1,0.127464841151256,0.127464841151256,1,1.5,180
011221,160,Sonora,1,0.127464841151256,0.127464841151256,1,1.5,160
011221,160,Tabasco,1,0.127464841151256,0.127464841151256,1,1.5,160
011221,175,Tamaulipas,1,0.127464841151256,0.127464841151256,1,1.5,175
011221,160,Tlaxcala,1,0.127464841151256,0.127464841151256,1,1.5,160
011221,178,Veracruz,1,0.127464841151256,0.127464841151256,1,1.5,178
011221,150,Yucatán,1,0.127464841151256,0.127464841151256,1,1.5,150
011221,160,Zacatecas,1,0.127464841151256,0.127464841151256,1,1.5,160
011224,140,Aguascalientes,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,105
011224,140,Baja California,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,105
011224,140,Baja California Sur,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,105
011224,140,Campeche,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,105
011224,150,Chiapas,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,112.5
011224,121.25,Chihuahua,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,90.9375
011224,160,Ciudad de México,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,120
011224,120,Coahuila,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,90
011224,150,Colima,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,112.5
011224,120.111731843575,Durango,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,90.0837988826816
011224,160,Guanajuato,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,120
011224,160,Guerrero,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,120
011224,140,Hidalgo,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,105
011224,160,Jalisco,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,120
011224,160,Michoacán,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,120
011224,160,Morelos,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,120
011224,150,México,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,112.5
011224,133.333333333333,Nayarit,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,100
011224,125,Nuevo León,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,93.75
011224,160,Oaxaca,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,120
011224,135,Puebla,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,101.25
011224,175,Querétaro,0.75,0.0127450987599536,0.0169934650132714,0.75,0.8,131.25
